Index,target,load,SensorI,SensorII,SensorIII,SensorIV,sum_Sensor,ABSsum_Sensor,median_Sensor,SensorI^2,SensorII^2,SensorIII^2,SensorIV^2,SensorI^3,SensorII^3,SensorIII^3,SensorIV^3,Multi_Sensor
753,1,40,1.18467,-1.06819,2.7373,0.0839506,2.9377306,5.0741106,0.6343103,1.403443009,1.141029876,7.49281129,0.007047703,1.662616829,-1.218836703,20.51007234,0.000591659,-0.290798459
754,0,90,-21.4429,-0.178668,9.20381,-6.91819,-19.335948,37.743568,-3.548429,459.7979604,0.031922254,84.71011852,47.86135288,-9859.401685,-0.005703485,779.6558359,-331.1139329,-243.9441603
755,1,40,-6.33439,1.31808,2.31518,5.68614,2.98501,15.65379,1.81663,40.12449667,1.737334886,5.360058432,32.3321881,-254.1642105,2.289946367,12.40950008,183.845348,-109.9129539
756,0,90,-9.02046,9.30352,-0.857281,1.96215,1.387929,21.143411,0.5524345,81.36869861,86.55548439,0.734930713,3.850032623,-733.9830911,805.2706801,-0.630042137,7.55434151,141.1664144
757,1,20,-2.76457,3.32652,-0.192527,1.39372,1.763143,7.677337,0.6005965,7.642847285,11.06573531,0.037066646,1.942455438,-21.12918632,36.81038982,-0.00713633,2.707238994,2.467657638
758,0,0,2.61486,2.29012,-1.53238,1.06654,4.43914,7.5039,1.67833,6.83749282,5.244649614,2.348188464,1.137507572,17.87908647,12.01087697,-3.598317039,1.213197325,-9.787016136
759,0,70,4.99932,-2.88007,2.36935,3.79615,8.28475,14.04489,3.08275,24.99320046,8.294803205,5.613819422,14.41075482,124.9490069,-23.88961387,13.30110305,54.70538692,-129.5050082
760,0,80,-0.779398,0.521457,3.42485,1.65317,4.820079,6.378875,1.0873135,0.607461242,0.271917403,11.72959752,2.732971049,-0.473454077,0.141793233,40.17211207,4.518065749,-2.301107244
761,1,20,2.41244,-4.15342,3.59439,1.33361,3.18702,11.49386,1.873025,5.819866754,17.2508977,12.91963947,1.778515632,14.04007935,-71.65022351,46.43822292,2.371846232,-48.03042298
762,0,70,-8.46344,-6.40639,-11.666,-2.28731,-28.82314,28.82314,-7.434915,71.62981663,41.04183283,136.095556,5.231787036,-606.2346553,-262.9299874,-1587.690756,-11.96671881,1446.795982
763,0,10,-2.98057,0.473256,0.970237,3.1012,1.564123,7.525263,0.7217465,8.883797525,0.223971242,0.941359836,9.61744144,-26.47878039,0.105995734,0.913342143,29.82560939,-4.244270572
764,1,0,-0.952679,-0.590959,0.353508,1.46416,0.27403,3.361306,-0.1187255,0.907597277,0.34923254,0.124967906,2.143764506,-0.864648866,-0.206382112,0.044177155,3.138814239,0.291401463
765,1,90,-2.06184,-0.0945266,-8.30451,2.3379,-8.1229766,12.7987766,-1.0781833,4.251184186,0.008935278,68.96488634,5.46577641,-8.765261601,-0.000844621,-572.7195883,12.77843867,-3.783980949
766,0,80,3.9011,-4.61204,0.155518,1.7271,1.171678,10.395758,0.941309,15.21858121,21.27091296,0.024185848,2.98287441,59.36920716,-98.10230142,0.003761335,5.151722394,-4.832571574
767,1,50,2.67946,1.6193,-0.26627,-2.09537,1.93712,6.6604,0.676515,7.179505892,2.62213249,0.070899713,4.390575437,19.23719886,4.246019141,-0.018878467,-9.199880053,2.420792438
768,0,40,-0.458102,1.07965,0.732248,-1.05089,0.302906,3.32089,0.137073,0.209857442,1.165644123,0.536187134,1.104369792,-0.096136114,1.258487677,0.392621956,-1.160571171,0.380592855
769,0,10,-0.360954,4.11963,0.708808,3.7386,8.206084,8.927992,2.223704,0.13028779,16.97135134,0.502408781,13.97712996,-0.047027899,69.91568811,0.356111363,52.25489807,-3.940466895
770,0,20,0.732242,1.68905,-0.593149,0.221991,2.050134,3.236432,0.4771165,0.536178347,2.852889903,0.351825736,0.049280004,0.392612305,4.81867369,-0.208685084,0.010939717,-0.162853206
771,0,90,-4.58036,0.292934,1.97256,-2.10976,-4.424626,8.955614,-0.908413,20.97969773,0.085810328,3.890992954,4.451087258,-96.09456829,0.025136763,7.675217061,-9.390725853,5.58383622
772,0,90,-1.89165,-1.08294,-4.26449,-1.11457,-8.35365,8.35365,-1.50311,3.578339723,1.172759044,18.18587496,1.242266285,-6.768966336,-1.270027679,-77.55348191,-1.384592733,9.736875786
773,0,10,-0.607252,0.254763,-0.829449,-3.52882,-4.710758,5.220284,-0.7183505,0.368754992,0.064904186,0.687985644,12.45257059,-0.223927206,0.016535185,-0.570649004,-43.94288016,-0.452818855
774,1,60,0.900687,-0.907897,3.66958,-6.02022,-2.35785,11.498384,-0.003605,0.811237072,0.824276963,13.46581738,36.24304885,0.730670685,-0.748358582,49.41389413,-218.1911275,18.06505124
775,0,40,2.10823,1.1572,2.03519,-0.171719,5.128901,5.472339,1.596195,4.444633733,1.33911184,4.141998336,0.029487415,9.370310175,1.549620221,8.429753594,-0.005063549,-0.852608631
776,1,50,-0.726802,5.16977,-3.58574,-0.637788,0.21944,10.1201,-0.682295,0.528241147,26.72652185,12.85753135,0.406773533,-0.383926722,138.1699709,-46.10376445,-0.259435278,-8.592953772
777,0,70,-1.36431,2.56049,3.22024,-9.07645,-4.66003,16.22149,0.59809,1.861341776,6.55610904,10.36994566,82.3819446,-2.539447199,16.78685164,33.3937138,-747.7356011,102.1034475
778,0,0,2.97554,1.73598,1.52936,0.427314,6.668194,6.668194,1.63267,8.853838292,3.01362656,2.33894201,0.182597255,26.34494999,5.231595436,3.577084352,0.078026363,3.375727325
779,0,0,-0.152611,-1.07622,1.06158,0.341961,0.17471,2.632372,0.094675,0.023290117,1.158249488,1.126952096,0.116937326,-0.003554328,-1.246531264,1.196349806,0.039988005,0.059623327
780,0,20,-0.311388,-4.19036,-3.23184,-2.64469,-10.378278,10.378278,-2.938265,0.096962487,17.55911693,10.44478979,6.994385196,-0.030192955,-73.57902122,-33.75588942,-18.49798058,11.15264382
781,0,70,1.29824,10.025,-2.11219,2.49449,11.70554,15.92992,1.896365,1.685427098,100.500625,4.461346596,6.22248036,2.188088875,1007.518766,-9.423211667,15.52191503,-68.57315267
782,0,30,-1.14921,1.42294,10.4766,0.769752,11.520082,13.818502,1.096346,1.320683624,2.024758244,109.7591476,0.592518142,-1.517742828,2.881109495,1149.902685,0.456092024,-13.18733908
783,1,30,-0.665119,4.36647,-0.75716,3.66335,6.607541,9.452099,1.4991155,0.442383284,19.06606026,0.573291266,13.42013322,-0.294237528,83.25138015,-0.434073215,49.16264504,8.055563232
784,0,80,1.37291,6.54155,4.40582,-0.378835,11.941445,12.699115,2.889365,1.884881868,42.7918764,19.41124987,0.143515957,2.587773166,279.9251991,85.52247291,-0.054368868,-14.98992913
785,1,60,-6.06469,0.800156,-0.105194,-0.664596,-6.034324,7.634636,-0.384895,36.7804648,0.640249624,0.011065778,0.441687843,-223.062117,0.512299578,-0.001164053,-0.293543974,-0.339259459
786,0,70,-8.1297,4.44864,0.75737,4.38605,1.46236,17.72176,2.57171,66.09202209,19.79039785,0.573609317,19.2374346,-537.308312,88.04035549,0.434434488,84.37635004,-120.1388468
787,1,90,-8.08908,5.70759,5.54547,6.54834,9.71232,25.89048,5.62653,65.43321525,32.57658361,30.75223752,42.88075676,-529.2945128,185.9337828,170.5356106,280.7977747,-1676.569185
788,1,10,0.763063,-2.02741,0.504702,-0.739065,-1.49871,4.03424,-0.1171815,0.582265142,4.110391308,0.254724109,0.546217074,0.444304986,-8.333448442,0.128559767,-0.403689922,0.577058233
789,0,40,5.75868,0.199565,-2.59467,-2.8754,0.488175,11.428315,-1.1975525,33.16239534,0.039826189,6.732312409,8.26792516,190.9716228,0.007947913,-17.46812904,-23.77359201,8.574083754
790,0,0,10.3257,-0.501134,5.6109,2.82314,18.258606,19.260874,4.21702,106.6200805,0.251135286,31.48219881,7.97011946,1100.926965,-0.12585243,176.6434693,22.50076305,-81.96686332
791,0,20,-2.58852,4.88059,1.07654,-5.38196,-2.01335,13.92761,-0.75599,6.70043579,23.82015875,1.158938372,28.96549344,-17.34421205,116.2564286,1.247643515,-155.8911271,73.19720321
792,1,60,5.15956,-5.354,10.6139,-5.45968,4.95978,26.58714,-0.09722,26.62105939,28.665316,112.6548732,29.8081057,137.3529532,-153.4741019,1195.707559,-162.7427185,1600.785768
793,1,50,2.21903,-5.61088,1.55924,-4.51346,-6.34607,13.90261,-1.47711,4.924094141,31.48197437,2.431229378,20.37132117,10.92671262,-176.6415804,3.790870095,-91.94514326,87.6227178
794,0,50,3.33007,5.31707,-2.81247,2.66896,8.50363,14.12857,2.999515,11.0893662,28.27123338,7.909987501,7.123347482,36.92836572,150.3201269,-22.24660255,19.01192949,-132.9094021
795,1,60,-2.07514,1.14752,0.3577,2.06069,1.49077,5.64105,0.75261,4.30620602,1.31680215,0.12794929,4.246443276,-8.93598036,1.511056804,0.045767461,8.750603195,-1.755251162
796,1,10,-2.94581,-0.0785701,0.267463,-1.02355,-3.7804671,4.3153931,-0.55106005,8.677796556,0.006173261,0.071536456,1.047654603,-25.56313987,-0.000485034,0.019133355,-1.072326868,-0.063362866
797,1,80,-7.16616,-1.23974,-3.3172,-1.10499,-12.82809,12.82809,-2.27847,51.35384915,1.536955268,11.00381584,1.2210029,-368.0098996,-1.905424923,-36.5018579,-1.349195995,32.56470279
798,1,30,-0.112214,4.67638,-3.35486,-3.41554,-2.206234,11.558994,-1.733537,0.012591982,21.8685299,11.25508562,11.66591349,-0.001412997,102.2655559,-37.75923654,-39.84539417,-6.012991853
799,1,90,-0.805364,-19.6501,13.0691,-15.6664,-23.052764,49.190964,-8.235882,0.648611172,386.12643,170.8013748,245.436089,-0.522368088,-7587.422962,2232.220248,-3845.099944,-3240.200386
800,0,70,12.8622,-7.10925,1.46552,-11.4527,-4.23423,32.88967,-2.821865,165.4361888,50.54143556,2.14774887,131.1643373,2127.873348,-359.3117008,3.147568925,-1502.185806,1534.753666
801,0,80,4.20798,0.594154,7.32074,6.10997,18.232844,18.232844,5.158975,17.70709568,0.353018976,53.59323415,37.3317334,74.51110448,0.209747636,392.342133,228.0957711,111.8321703
802,0,80,-4.46283,-0.308455,6.84338,-2.5364,-0.464305,14.151065,-1.4224275,19.91685161,0.095144487,46.83184982,6.43332496,-88.88552287,-0.029347793,320.4881445,-16.31748543,-23.89409351
803,0,90,-4.50389,-0.899758,1.47637,-3.66612,-7.593398,10.546138,-2.282939,20.28502513,0.809564459,2.179668377,13.44043585,-91.36152184,-0.728412098,3.217997002,-49.27425069,-21.93387579
804,0,80,9.13432,3.14414,3.79295,4.0554,20.12681,20.12681,3.924175,83.43580186,9.88561634,14.3864697,16.44626916,762.1293137,31.08176176,54.56716026,66.69619995,441.7625664
805,0,90,1.32099,2.98305,0.0634936,-1.92952,2.4380136,6.2970536,0.6922418,1.74501458,8.898587303,0.004031437,3.72304743,2.30514681,26.54493085,0.00025597,-7.183694478,-0.482768915
806,0,90,-5.82204,0.63361,-4.23286,-6.29557,-15.71686,16.98408,-5.02745,33.89614976,0.401461632,17.91710378,39.63420162,-197.3447398,0.254370105,-75.8405919,-249.5198907,-98.3028637
807,0,90,1.39789,-0.922919,1.00662,-1.60121,-0.119619,4.928639,0.0418505,1.954096452,0.851779481,1.013283824,2.563873464,2.731611889,-0.786123466,1.019991763,-4.105299829,2.079459343
808,0,50,-0.751488,-3.26958,-1.19621,-0.421371,-5.638649,5.638649,-0.973849,0.564734214,10.69015338,1.430918364,0.17755352,-0.424390985,-34.95231168,-1.711678856,-0.074815904,1.238471707
809,1,0,3.71751,-8.14338,-1.11775,2.95305,-2.59057,15.93169,0.91765,13.8198806,66.31463782,1.249365063,8.720504303,51.37554433,-540.0252954,-1.396477799,25.75208523,99.92457858
810,1,60,1.74175,-7.20219,-6.39552,-6.50483,-18.36079,21.84429,-6.450175,3.033693063,51.8715408,40.90267607,42.31281333,5.283934892,-373.5886924,-261.5938829,-275.2376575,-521.8698485
811,1,50,-1.49205,0.205789,1.9966,1.08278,1.793119,4.777219,0.6442845,2.226213203,0.042349113,3.98641156,1.172412528,-3.321621409,0.008714982,7.959269321,1.269464838,-0.663799355
812,1,40,-1.48186,4.43517,-1.18745,2.82749,4.59335,9.93197,0.82002,2.19590906,19.67073293,1.410037502,7.9946997,-3.254029799,87.24304456,-1.674349032,22.60493346,22.06652038
813,0,10,5.16649,0.522389,-0.499383,-1.70297,3.486526,7.891232,0.011503,26.69261892,0.272890267,0.249383381,2.900106821,137.9071487,0.142554874,-0.124537821,-4.938794913,2.295251965
814,1,70,-4.75858,7.26894,0.625169,1.49788,4.633409,14.150569,1.0615245,22.64408362,52.83748872,0.390836279,2.243644494,-107.7536834,384.0725353,0.244338725,3.360710215,-32.39089258
815,1,40,7.33207,0.641248,-3.55538,-5.28717,-0.869232,16.815868,-1.457066,53.75925048,0.411198998,12.64072694,27.95416661,394.1665877,0.263680535,-44.94258776,-147.7984311,88.38161351
816,1,70,-6.28485,5.15061,-0.376707,-0.374183,-1.88513,12.18635,-0.375445,39.49933952,26.52878337,0.141908164,0.140012917,-248.247424,136.6394169,-0.053457799,-0.052390454,-4.562903947
817,1,20,-7.79839,2.67464,-0.460168,0.793751,-4.790167,11.726949,0.1667915,60.81488659,7.15369913,0.211754588,0.63004065,-474.2582035,19.13356984,-0.097442685,0.500095396,7.618526561
818,1,30,2.43822,5.95995,-1.52671,3.61762,10.48908,13.5425,3.02792,5.944916768,35.521004,2.330843424,13.08717446,14.49501496,211.7034078,-3.558521964,47.34442409,-80.25923241
819,1,80,-1.83517,2.54739,1.87966,-3.98553,-1.39365,10.24775,0.022245,3.367848929,6.489195812,3.533121716,15.88444938,-6.180575319,16.53051252,6.641067564,-63.30794954,35.02169188
820,1,20,0.593874,5.85593,3.38284,2.67846,12.511104,12.511104,3.03065,0.352686328,34.29191616,11.44360647,7.174147972,0.20945124,200.8110606,38.7118897,19.21566838,31.51061003
821,0,0,-10.2911,10.2217,-7.01517,1.0647,-6.01987,28.59267,-2.975235,105.9067392,104.4831509,49.21261013,1.13358609,-1089.896844,1067.995423,-345.2348262,1.20692911,785.6884752
822,0,30,0.580416,3.6187,-2.17505,2.38236,4.406426,8.756526,1.481388,0.336882733,13.09498969,4.730842503,5.67563917,0.195532128,47.38683919,-10.28981899,13.52141573,-10.88350021
823,0,40,15.6257,-1.50407,-2.08834,1.49366,13.52695,20.71177,-0.005205,244.1625005,2.262226565,4.361163956,2.231020196,3815.209984,-3.402547109,-9.107593135,3.332385625,73.30953905
824,0,70,-0.334259,11.0152,4.0178,6.25651,20.955251,21.623769,5.137155,0.111729079,121.334631,16.14271684,39.14391738,-0.03734645,1336.525228,64.85820772,244.9043105,-92.55416221
825,0,80,5.96788,-2.24862,-5.5621,1.01803,-0.82481,14.79663,-0.615295,35.61559169,5.056291904,30.93695641,1.036385081,212.5495774,-11.3696791,-172.0744452,1.055071104,75.98633885
826,0,0,1.87327,3.00512,4.44228,1.68836,11.00903,11.00903,2.439195,3.509140493,9.030746214,19.7338516,2.85055949,6.573567611,27.13847606,87.66329428,4.81277062,42.22145352
827,1,20,-2.97726,2.23746,5.71409,9.12023,14.09452,20.04904,3.975775,8.864077108,5.006227252,32.65082453,83.17859525,-26.39066221,11.20123323,186.5697499,758.6079198,-347.1561872
828,1,50,2.1248,2.92971,0.322939,5.43029,10.807739,10.807739,2.527255,4.51477504,8.583200684,0.104289598,29.48804948,9.592994005,25.14628888,0.033679178,160.1286602,10.91657017
829,1,90,-7.97607,2.95699,1.64386,-1.63147,-5.00669,14.20839,0.006195,63.61769264,8.74378986,2.7022757,2.661694361,-507.4191698,25.85529918,4.442162932,-4.342474499,63.25323369
830,0,50,5.50532,0.103211,-4.92194,1.16203,1.848621,11.692501,0.6326205,30.3085483,0.010652511,24.22549336,1.350313721,166.8582571,0.001099456,-119.2364248,1.569105053,-3.249841716
831,1,60,0.790839,1.205,-6.87559,-4.66117,-9.540921,13.532599,-1.9351655,0.625426324,1.452025,47.27373785,21.72650577,0.494611529,1.749690125,-325.0348392,-101.2709369,30.54077399
832,0,20,-4.08352,-0.617486,-0.130256,1.53698,-3.294282,6.368242,-0.373871,16.67513559,0.38128896,0.016966626,2.36230752,-68.09324969,-0.235440595,-0.002210005,3.630819413,-0.504809775
833,0,70,-2.30296,0.330707,-1.92294,-7.39489,-11.290083,11.951497,-2.11295,5.303624762,0.10936712,3.697698244,54.68439811,-12.21403568,0.036168472,-7.110451861,-404.3851088,-10.82996951
834,1,0,0.725549,-1.20326,2.45619,0.356042,2.334521,4.741041,0.5407955,0.526421351,1.447834628,6.032869316,0.126765906,0.381944485,-1.742121494,14.81787329,0.045133987,-0.763465503
835,0,70,-0.475214,-3.08168,1.71295,5.17713,3.333186,10.446974,0.618868,0.225828346,9.496751622,2.934197703,26.80267504,-0.107316792,-29.26594954,5.026133954,138.760933,12.98705032
836,1,40,0.924709,11.7827,-3.16057,1.38869,10.935529,17.256669,1.1566995,0.855086735,138.8320193,9.989202725,1.928459916,0.790706399,1635.816034,-31.57157446,2.678033001,-47.82121724
837,1,30,1.41534,-3.02072,-5.48758,-5.41001,-12.50297,15.33365,-4.215365,2.003187316,9.124749318,30.11353426,29.2682082,2.835191135,-27.56331276,-165.2504283,-158.341299,-126.9258803
838,1,40,0.458536,-0.575168,0.216421,1.80459,1.904379,3.054715,0.3374785,0.210255263,0.330818228,0.046838049,3.256545068,0.096409607,-0.190276059,0.010136737,5.876728664,-0.103002105
839,0,80,3.40708,-8.80824,-5.29107,1.054,-9.63823,18.56039,-2.118535,11.60819413,77.5850919,27.99542174,1.110916,39.55004604,-683.3881099,-148.1257361,1.170905464,167.3615112
840,1,70,10.1979,-1.76878,-0.140979,-1.55666,6.731481,13.664319,-0.8488195,103.9971644,3.128582688,0.019875078,2.423190356,1060.552683,-5.533774488,-0.002801969,-3.772083499,-3.958519234
841,1,90,3.78086,0.0661788,-1.50511,2.18012,4.5220488,7.5322688,1.1231494,14.29490234,0.004379634,2.265356112,4.752923214,54.04702446,0.000289839,-3.409610138,10.36194296,-0.821028295
842,1,40,0.368076,3.50516,0.474482,0.614853,4.962571,4.962571,0.5446675,0.135479942,12.28614663,0.225133168,0.378044212,0.049866915,43.06490971,0.106821636,0.232441618,0.376388535
843,0,10,5.52701,-5.66364,-4.13632,4.90462,0.63167,20.23159,0.38415,30.54783954,32.07681805,17.10914314,24.05529734,168.8382146,-181.6715498,-70.76889096,117.9820925,635.0462932
844,1,30,-0.918504,-4.49388,-1.58185,-10.8779,-17.872134,17.872134,-3.037865,0.843649598,20.19495745,2.502249423,118.3287084,-0.77489553,-90.75371541,-3.958183249,-1287.167857,71.02526849
845,0,40,-9.33683,-2.04762,0.601209,-3.42603,-14.209271,15.411689,-2.736825,87.17639445,4.192747664,0.361452262,11.73768156,-813.951175,-8.585153973,0.217308353,-40.21364916,-39.37906944
846,0,70,17.7045,-2.18732,7.87401,0.0411457,23.4323357,27.8069757,3.95757785,313.4493202,4.784368782,62.00003348,0.001692969,5549.46349,-10.46494553,488.1888836,6.97E-05,-12.54632136
847,0,0,-5.78219,-5.84172,3.32314,-3.42081,-11.72158,18.36786,-4.6015,33.4337212,34.12569256,11.04325946,11.70194106,-193.3201284,-199.3527407,36.69829724,-40.03011698,-383.9818408
848,1,50,6.7506,-1.54786,-0.38993,4.20189,9.0147,12.89028,1.90598,45.57060036,2.39587058,0.152045405,17.65587957,307.6288948,-3.708472235,-0.059287065,74.18806382,17.12006389
849,1,90,-3.45684,1.63791,0.482933,0.787183,-0.548814,6.364866,0.635058,11.94974279,2.682749168,0.233224282,0.619657075,-41.30834885,4.39410169,0.112631702,0.487783516,-2.152444204
850,1,90,2.10091,-2.39263,-1.25777,13.0156,11.46611,18.76691,0.42157,4.413822828,5.724678317,1.581985373,169.4058434,9.273044518,-13.69703708,-1.989773742,2204.918695,82.29025671
851,0,10,0.219972,0.115914,0.121791,1.94502,2.402697,2.402697,0.1708815,0.048387681,0.013436055,0.014833048,3.7831028,0.010643935,0.001557427,0.001806532,7.358210609,0.006040078
852,0,80,7.61945,-4.10298,0.870338,-9.24644,-4.859632,21.839208,-1.616321,58.0560183,16.83444488,0.757488234,85.49665267,442.3549287,-69.07139066,0.659270795,-790.5396691,251.5854525
853,0,90,6.88309,-9.04234,2.69872,-6.22678,-5.68731,24.85093,-1.76403,47.37692795,81.76391268,7.283089638,38.77278917,326.099659,-739.3370981,19.65501967,-241.4296281,1045.889085
854,0,20,-18.4122,15.1889,-4.62903,-9.11323,-16.96556,47.34336,-6.87113,339.0091088,230.7026832,21.42791874,83.05096103,-6241.903514,3504.119985,-99.19047869,-756.8625096,-11797.61809
855,1,20,6.3102,3.90217,-4.05725,3.62327,9.77839,17.89289,3.76272,39.81862404,15.22693071,16.46127756,13.12808549,251.2634814,59.4180722,-66.78751839,47.56659832,-361.9776674
856,1,40,-0.738203,3.30076,-7.62744,1.07371,-3.991173,12.740113,0.1677535,0.544943669,10.89501658,58.17784095,1.152853164,-0.402279051,35.96183492,-443.7479912,1.237829971,19.95517549
857,1,90,-4.33701,-15.4386,10.9174,-14.4759,-23.33411,45.16891,-9.406455,18.80965574,238.35037,119.1896228,209.5516808,-81.57766504,-3679.796022,1301.240788,-3033.449176,-10581.88739
858,1,30,2.47689,-0.415789,0.440295,0.0417628,2.5431588,3.3747368,0.2410289,6.134984072,0.172880493,0.193859687,0.001744131,15.1956807,-0.071881807,0.085355451,7.28E-05,-0.018937083
859,1,70,-1.47875,9.16752,3.36941,-2.36667,8.69151,16.38235,0.94533,2.186701563,84.04342295,11.35292375,5.601126889,-3.233584936,770.4697608,38.25265481,-13.25601897,108.1031104
860,0,0,1.41937,-3.0334,-2.05862,1.68261,-1.99004,8.194,-0.319625,2.014611197,9.20151556,4.237916304,2.831176412,2.859478695,-27.9118773,-8.724259263,4.763765743,14.91368471
861,0,90,-0.621943,2.8405,1.04665,5.73023,8.995437,10.239323,1.943575,0.386813095,8.06844025,1.095476223,32.83553585,-0.240575697,22.91840453,1.146580188,188.1551726,-10.59543788
862,0,20,-0.514391,1.83293,2.94342,5.07469,9.336649,10.365431,2.388175,0.264598101,3.359632385,8.663721296,25.7524786,-0.136106882,6.157970987,25.50097054,130.6858456,-14.08318858
863,1,80,-4.53649,2.01986,0.0525639,4.87156,2.4074939,11.4804739,1.03621195,20.57974152,4.07983442,0.002762964,23.73209683,-93.35979161,8.240694351,0.000145232,115.6123337,-2.346371976
864,0,50,9.39497,3.81848,4.9782,5.74051,23.93216,23.93216,5.359355,88.2654613,14.58078951,24.78247524,32.95345506,829.251361,55.67645313,123.3721182,189.1696383,1025.200327
865,1,90,16.4801,2.47098,-5.70572,8.29224,21.5376,32.94904,5.38161,271.593696,6.10574216,32.55524072,68.76124422,4475.89127,15.08716676,-185.7510881,570.1847398,-1926.687996
866,0,30,-3.72168,1.4298,0.458215,-0.0591583,-1.8928233,5.6688533,0.19952835,13.85090202,2.04432804,0.209960986,0.003499704,-51.54862504,2.922980232,0.096207273,-0.000207037,0.144244515
867,1,60,0.0306091,9.77529,-1.55733,3.54102,11.7895891,14.9042491,1.78581455,0.000936917,95.55629458,2.425276729,12.53882264,2.87E-05,934.0904909,-3.776956208,44.40022175,-1.65002012
868,1,40,-1.56332,-0.742307,11.3235,5.21506,14.232933,18.844187,2.2363765,2.443969422,0.551019682,128.2216522,27.1968508,-3.820706277,-0.409025767,1451.917879,141.8332088,68.52853283
869,1,40,2.07992,-3.51696,3.06601,-6.49635,-4.86738,15.15924,-0.71852,4.326067206,12.36900764,9.40041732,42.20256332,8.997873704,-43.50130512,28.82177351,-274.1626222,145.699158
870,0,60,-11.1665,5.45035,-3.10663,0.849917,-7.972863,20.573397,-1.1283565,124.6907222,29.70631512,9.651149957,0.722358907,-1392.35895,161.9098146,-29.98255199,0.613945115,160.6969041
871,0,80,-7.28359,0.148275,0.499354,-3.42538,-10.061341,11.356599,-1.6385525,53.05068329,0.021985476,0.249354417,11.73322814,-386.3994263,0.003259896,0.124516126,-40.19076502,1.847271434
872,1,60,-4.82486,-4.04361,1.36787,-8.7334,-16.234,18.96974,-4.434235,23.27927402,16.35078183,1.871068337,76.27227556,-112.319238,-66.11618492,2.559378246,-666.1162914,-233.0677345
873,0,70,10.5634,-3.50225,4.38065,4.87992,16.32172,23.32622,4.630285,111.5854196,12.26575506,19.19009442,23.81361921,1178.721421,-42.95774067,84.06508713,116.2085566,-790.8645837
874,0,80,-10.8122,-0.224806,2.09596,4.83881,-4.102236,17.971776,0.935577,116.9036688,0.050537738,4.393048322,23.41408222,-1263.985848,-0.011361187,9.20765356,113.2962952,24.6515101
875,0,80,-4.92411,1.41259,-2.60276,0.122954,-5.991326,9.062414,-1.239903,24.24685929,1.995410508,6.774359618,0.015117686,-119.3942023,2.81869693,-17.63203224,0.00185878,2.225976932
876,1,10,-0.0381071,0.551729,-0.585115,4.55924,4.4877469,5.7341911,0.25681095,0.001452151,0.304404889,0.342359563,20.78666938,-5.53E-05,0.167949005,-0.200319716,94.77141449,0.056087412
877,1,30,6.32104,-3.23401,-2.19813,-5.81989,-4.93099,17.57307,-2.71607,39.95554668,10.45882068,4.831775497,33.87111961,252.5606088,-33.82393067,-10.62087067,-197.1261903,-261.5158687
878,0,60,-2.76829,3.00892,2.68282,1.24066,4.16411,9.70069,1.96174,7.663429524,9.053599566,7.197523152,1.539237236,-21.21459532,27.24155681,19.30965906,1.909670069,-27.7246799
879,1,20,-3.39952,-2.41331,0.365266,0.640935,-4.806629,6.819031,-1.024022,11.55673623,5.824065156,0.133419251,0.410797674,-39.28735595,-14.05527468,0.048733516,0.263294607,1.920675293
880,1,50,4.51983,-2.44626,2.09973,0.334779,4.508079,9.400599,1.2172545,20.42886323,5.984187988,4.408866073,0.112076979,92.33498889,-14.63887971,9.257428359,0.037521019,-7.772243091
881,0,0,-2.33085,0.637868,-2.08021,-0.191125,-3.964317,5.240053,-1.1356675,5.432861722,0.406875585,4.327273644,0.036528766,-12.66318575,0.259532916,-9.001637907,-0.00698156,-0.591112059
882,0,70,3.30198,-1.95852,-5.07402,0.593802,-3.136758,10.928322,-0.682359,10.90307192,3.83580059,25.74567896,0.352600815,36.00172542,-7.512492172,-130.63409,0.209375069,19.4848147
883,1,80,-2.40129,-0.237772,5.91472,-3.04142,0.234238,11.595202,-1.319531,5.766193664,0.056535524,34.98391268,9.250235616,-13.84630318,-0.013442565,206.920048,-28.13385161,-10.27107524
884,0,50,-7.65122,1.22132,-15.0996,0.188779,-21.340721,24.160919,-3.7312205,58.54116749,1.491622542,227.9979202,0.035637511,-447.9113515,1.821748443,-3442.677395,0.006727614,26.63663027
885,0,50,-9.33079,-3.17713,-5.60984,-12.2444,-30.36216,30.36216,-7.470315,87.06364202,10.09415504,31.47030483,149.9253314,-812.3725604,-32.07044279,-176.5433748,-1835.745727,2036.298232
886,1,20,-0.643451,-0.0772127,0.156828,-4.87257,-5.4364057,5.7500617,-0.36033185,0.414029189,0.005961801,0.024595022,23.7419384,-0.266407496,-0.000460327,0.003857188,-115.6842568,-0.037965219
887,1,0,7.44453,-5.4349,7.13988,4.95838,14.10789,24.97769,6.04913,55.42102692,29.53813801,50.97788641,24.58553222,412.5834975,-160.5368263,363.9759917,121.9044113,-1432.384332
888,1,50,-13.1407,-2.10627,5.11521,4.71967,-5.41209,25.08185,1.3067,172.6779965,4.436373313,26.16537334,22.27528491,-2269.109748,-9.344200018,133.8413794,105.1319939,668.2018048
889,0,60,-0.54574,-2.19572,2.57107,-3.15303,-3.32342,8.46556,-1.37073,0.297832148,4.821186318,6.610400945,9.941598181,-0.162538916,-10.58597522,16.99580356,-31.34615731,-9.714148721
890,1,90,-3.01295,2.42722,-5.94491,-0.696778,-7.227418,12.081858,-1.854864,9.077867703,5.891396928,35.34195491,0.485499581,-27.35116149,14.29971645,-210.1047412,-0.338285427,-30.29289508
